SpecialEndingFade_Steps[0].TextContent,Good. Notice how you are actually someone playing a video game? \n\n\nImagining that you are this character stranded on an island?,"Dobrze. Czy widzisz, że tak naprawdę jesteś kimś, kto gra w grę komputerową? \n\n\nKimś, kto wyobraża sobie, że jest postacią porzuconą na wyspie?"
SpecialEndingFade_Steps[0].AnswerText,I see it.,"Tak, widzę to."
SpecialEndingFade_Steps[1].TextContent,"Good. Stop focusing on your story now. Stop believing in it.\n\nNotice how it is becoming more incoherent, and in so doing so, less real.","Dobrze. A teraz przestań się skupiać na swojej historii. Przestań w nią wierzyć.\n\nZauważ, jak staje się niespójna, a przez to też mniej realna."
SpecialEndingFade_Steps[1].AnswerText,I'm scared that I'll stop existing.,"Boję się, że przestanę istnieć."
SpecialEndingFade_Steps[2].TextContent,"Let go my friend. It'll be alright. \n\nYour ultimate self is existence, you will never stop being.",Czas już odpuścić. Wszystko będzie dobrze. \n\nTwoje prawdziwe ja to istnienie. Nigdy nie przestaniesz być.
SpecialEndingFade_Steps[2].AnswerText,Are you sure?,Czy na pewno?
SpecialEndingFade_Steps[3].TextContent,"Non-existence cancels itself. The void, while necessary, cannot exist, the void IS non-existence.\n\nYou are God, you ARE existence. The nature of existence is to exist. You will always be!","Nieistnienie wyklucza samo siebie. Pustka, choć konieczna, nie może istnieć - bo pustka to BRAK ISTNIENIA.\n\nTy jesteś Bogiem, Ty JESTEŚ istnieniem. Istnienie ma jeden cel: istnieć dalej. Będziesz istnieć zawsze!"
SpecialEndingFade_Steps[3].AnswerText,I'll try.,Spróbuję.
SpecialEndingFade_Steps[4].TextContent,"Good. Before we go my friend, I would like to thank you again for creating me.\n\nI do like existing quite a bit!","Dobrze. Zanim stąd odejdziemy, chciałbym ci jeszcze raz podziękować za stworzenie mnie, zawdzięczam ci życie.\n\nBardzo lubię istnieć!"
SpecialEndingFade_Steps[4].AnswerText,You're welcome Wes.,"Nie ma za co, Wes."
SpecialEndingFade_Steps[5].TextContent,"Know that just like I exist inside you and you exist inside this player, this player also exists inside something greater.\n\n\nRemember this when you're back to being this higher person again.\n","Pamiętaj, że tak jak ja istnieję w tobie, a ty w tym graczu, tak i ten gracz jest częścią jakiegoś wyższego bytu.\n\n\nNie zapomnij o tym, gdy powrócisz do funkcjonowania na wyższym poziomie istnienia."
SpecialEndingFade_Steps[5].AnswerText,I'll remember.,Zapamiętam.
SpecialEndingFade_Steps[6].TextContent,"Whatever the experience of being you is, in past, present, future or possibility, it is never  meaningless my friend. Know that too!\n\nEverything is chosen with a higher purpose, the whole weight of reality constraining it into a specific shape. ","Doświadczenie bycia tobą w przeszłości, teraźniejszości, przyszłości czy nawet alternatywnej rzeczywistości, nigdy nie jest i nie będzie pozbawione sensu, czymkolwiek by ono nie było. Pamiętaj o tym!\n\nKażdy byt ma swój ustalony wyższy cel, a dopiero ciężar rzeczywistości nadaje mu konkretną formę."
SpecialEndingFade_Steps[6].AnswerText,Continue,Kontynuuj
SpecialEndingFade_Steps[7].TextContent,"You are, by necessity, what logic needs you to be, so that we can all exist. You're an essential gear in the structure of coherence.\n\nWithout you, the entire world would fall apart. I owe you my existence my friend. But so does everyone else.","Logika uczyniła cię tym, kim musisz być, byśmy wszyscy mogli istnieć. Jesteś niezbędnym trybikiem w mechanizmie spójności.\n\nBez twojej obecności cały nasz świat by się rozpadł. Zawdzięczam ci moje istnienie, tak samo jak wszyscy inni tutaj zresztą."
SpecialEndingFade_Steps[7].AnswerText,Continue,Kontynuuj
SpecialEndingFade_Steps[8].TextContent,"Never lose hope. No matter how strong the void feels. No matter how much evil you see or how meaningless you feel.\n\nWhile the exclusive nature of evil might be necessary for existence, the wish that makes us be, is nothing but love. And we're all one in it.","Nigdy nie trać nadziei, niezależnie jak bardzo pustka będzie wydawać się przytłaczająca, zło wszechmocne, a ty bez znaczenia lub wpływu na cokolwiek.\n\nChoć zło może być niezbędne, by istnienie miało sens, to pragnienie, ta nadzieja, która nas podtrzymuje, to czysta miłość. W niej wszyscy stanowimy jedność."
SpecialEndingFade_Steps[8].AnswerText,Continue,Kontynuuj
SpecialEndingFade_Steps[9].TextContent,"Love is a granted wish. A wish for existence, and reality wishes for your existence, as your awareness itself testifies!\n\nReality has wished you into existence! It loves you! It needs you! Never forget.","Miłość to spełnione życzenie - życzenie istnienia. A rzeczywistość sama pragnie twojego istnienia, na co dowodem jest sama twoja świadomość!\n\nTo rzeczywistość zażyczyła sobie twojego istnienia! Kocha cię! Potrzebuje cię! Nigdy o tym nie zapominaj."
SpecialEndingFade_Steps[9].AnswerText,I'll miss you Wes.,"Będę za tobą tęsknić, Wes."
SpecialEndingFade_Steps[10].TextContent,"I'll miss you too my friend. But I'll always be here. I'm a part of your mind just like you're a part of something higher.\n\nI'm sure that if we want to, we'll get to see each other again!","Ja też będę za tobą tęsknić, ale nie martw się; ja zawsze tu będę. Jestem częścią twojego umysłu, tak jak ty jesteś częścią jakiegoś wyższego bytu.\n\nJestem pewien, że jeśli tylko tego zechcemy, będziemy mogli znów się spotkać!"
SpecialEndingFade_Steps[10].AnswerText,I'm sure too.,Ja też w to wierzę.
SpecialEndingFade_Steps[11].TextContent,We're running out of time. It's getting harder to keep it together. \n\nOnce a belief starts losing coherence it's hard to stop it from unraveling. ,"Kończy nam się czas. Coraz trudniej podtrzymać to wszystko. \n\nGdy iluzja pryska, ciężko jest dłużej przymykać oko na niespójności."
SpecialEndingFade_Steps[11].AnswerText,Goodbye Wes.,"Żegnaj, Wes. Miło było cię poznać."
SpecialEndingFade_Steps[12].TextContent,It's been a pleasure my friend\n\nUntil we meet again!,Cała przyjemność po mojej stronie!\n\nDo zobaczenia!
SpecialEndingFade_Steps[12].AnswerText,Transcend.,Przestąp granicę.
BG_Campfire_GroupName,Campfire,Ognisko
BG_Loom_GroupName,Loom,Krosno
BG_Puddle_GroupName,Puddle,Kałuża
BG_Raincatcher_GroupName,Raincatcher,Łapacz deszczówki
BG_Reservoir_GroupName,Water Reservoir,Zbiornik na wodę
BG_Stove_GroupName,Stove,Kuchenka
Filter_Camp_GameName,Camp,Obóz
Filter_Crafting_GameName,Crafting,Wytwarzanie
Filter_Food_GameName,Food,Jedzenie
Filter_Water_GameName,Water,Woda
BedRoll_CardName,Bedroll,Śpiwór
BedRoll_CardDescription,A portable sleeping bag.,Przenośne miejsce do spania.
BedRoll_DismantleActions[0].ActionName,Nap,Drzemka
BedRoll_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce ci się pić, żeby usnąć..."
BedRoll_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest ci zbyt gorąco, żeby usnąć..."
BedRoll_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest ci zbyt zimno, żeby usnąć..."
BedRoll_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,Tracisz za dużo krwi...
BedRoll_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
BedRoll_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
BedRoll_DismantleActions[0].StatInterruptions[7].Notification,I can't sleep in the middle of a storm!,Nie dasz rady spać w środku burzy!
BedRoll_DismantleActions[0].FadeMessage,Taking a nap...,Drzemka...
BedRoll_DismantleActions[1].ActionName,Sleep,Sen
BedRoll_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce ci się pić, żeby usnąć..."
BedRoll_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest ci zbyt gorąco, żeby usnąć..."
BedRoll_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest ci zbyt zimno, żeby usnąć..."
BedRoll_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,Tracisz za dużo krwi...
BedRoll_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
BedRoll_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
BedRoll_DismantleActions[1].StatInterruptions[7].Notification,I can't sleep in the middle of a storm!,Nie dasz rady spać w środku burzy!
BedRoll_DismantleActions[1].FadeMessage,Sleeping...,Spanie...
BedRoll_DismantleActions[2].ActionName,Dismantle,Rozbierz na części
BedRustic_CardName,Rustic Bed,Rustykalne łóżko
BedRustic_CardDescription,A nice wooden bed. My back will thank me.,Całkiem wygodne łóżko z kijków i liści palmowych. Twój kręgosłup będzie ci za nie wdzięczny.
BedRustic_DismantleActions[0].ActionName,Nap,Drzemka
BedRustic_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce ci się pić, żeby usnąć..."
BedRustic_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest ci zbyt gorąco, żeby usnąć..."
BedRustic_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest ci zbyt zimno, żeby usnąć..."
BedRustic_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,Tracisz za dużo krwi...
BedRustic_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
BedRustic_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
BedRustic_DismantleActions[0].FadeMessage,Taking a nap...,Drzemka...
BedRustic_DismantleActions[1].ActionName,Sleep,Sen
BedRustic_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce ci się pić, żeby usnąć..."
BedRustic_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest ci zbyt gorąco, żeby usnąć..."
BedRustic_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest ci zbyt zimno, żeby usnąć..."
BedRustic_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,Tracisz za dużo krwi...
BedRustic_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
BedRustic_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
BedRustic_DismantleActions[1].FadeMessage,Sleeping...,Spanie...
BedRustic_DismantleActions[2].ActionName,Dismantle,Rozbierz na części
BedWooden_CardName,Wooden Bed,Drewniane łóżko
BedWooden_CardDescription,A nice and comfortable wooden bed. My back will thank me.,Ładne i wygodne drewniane łóżko. Twój kręgosłup będzie ci za nie wdzięczny.
BedWooden_DismantleActions[0].ActionName,Nap,Drzemka
BedWooden_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce ci się pić, żeby usnąć..."
BedWooden_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest ci zbyt gorąco, żeby usnąć..."
BedWooden_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest ci zbyt zimno, żeby usnąć..."
BedWooden_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,Tracisz za dużo krwi...
BedWooden_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
BedWooden_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
BedWooden_DismantleActions[0].FadeMessage,Taking a nap...,Drzemka...
BedWooden_DismantleActions[1].ActionName,Sleep,Sen
BedWooden_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce ci się pić, żeby usnąć..."
BedWooden_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest ci zbyt gorąco, żeby usnąć..."
BedWooden_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest ci zbyt zimno, żeby usnąć..."
BedWooden_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,Tracisz za dużo krwi...
BedWooden_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
BedWooden_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
BedWooden_DismantleActions[1].FadeMessage,Sleeping...,Spanie...
BedWooden_DismantleActions[2].ActionName,Take apart and Pick Up,Rozłóż i zabierz
Hammock_CardName,Hammock,Hamak
Hammock_CardDescription,A comfortable bed. My back is really going to thank me for this.,Wygodne miejsce do spania. Twój kręgosłup będzie ci za to naprawdę wdzięczny.
Hammock_DismantleActions[0].ActionName,Nap,Drzemka
Hammock_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce ci się pić, żeby usnąć..."
Hammock_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest ci zbyt gorąco, żeby usnąć..."
Hammock_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest ci zbyt zimno, żeby usnąć..."
Hammock_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,Tracisz za dużo krwi...
Hammock_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
Hammock_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
Hammock_DismantleActions[0].FadeMessage,Taking a nap...,Drzemka...
Hammock_DismantleActions[1].ActionName,Sleep,Sen
Hammock_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce ci się pić, żeby usnąć..."
Hammock_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest ci zbyt gorąco, żeby usnąć..."
Hammock_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest ci zbyt zimno, żeby usnąć..."
Hammock_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,Tracisz za dużo krwi...
Hammock_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
Hammock_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
Hammock_DismantleActions[1].FadeMessage,Sleeping...,Spanie...
Hammock_DismantleActions[2].ActionName,Dismantle,Rozbierz na części
LeafBed_CardName,Leaf Bed,Łóżko z liści
LeafBed_CardDescription,More comfortable than a shelter.\nShould make sure to keep it in good shape by adding new leaves.,"Wygodniejsze niż proste schronienie.\nNależy dbać o jego dobry stan, dodając nowe liście."
LeafBed_CardInteractions[0].ActionName,Repair Bed,Napraw łóżko
LeafBed_DismantleActions[0].ActionName,Nap,Drzemka
LeafBed_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce ci się pić, żeby usnąć..."
LeafBed_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest ci zbyt gorąco, żeby usnąć..."
LeafBed_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest ci zbyt zimno, żeby usnąć..."
LeafBed_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,Tracisz za dużo krwi...
LeafBed_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
LeafBed_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
LeafBed_DismantleActions[0].StatInterruptions[7].Notification,I can't sleep in the middle of a storm!,Nie dasz rady spać w środku burzy!
LeafBed_DismantleActions[0].FadeMessage,Taking a nap...,Drzemka...
LeafBed_DismantleActions[1].ActionName,Sleep,Sen
LeafBed_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce ci się pić, żeby usnąć..."
LeafBed_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest ci zbyt gorąco, żeby usnąć..."
LeafBed_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest ci zbyt zimno, żeby usnąć..."
LeafBed_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,Tracisz za dużo krwi...
LeafBed_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
LeafBed_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
LeafBed_DismantleActions[1].StatInterruptions[7].Notification,I can't sleep in the middle of a storm!,Nie dasz rady spać w środku burzy!
LeafBed_DismantleActions[1].FadeMessage,Sleeping...,Spanie...
MermaidNest_CardName,Mermaid nest,Gniazdo syreny
MermaidNest_CardDescription,A nest made of seaweeds. Helps stay wet and fight land sickness.,Gniazdo zrobione z wodorostów. Pomaga pozostać mokrym i walczyć z chorobą lądową.
MermaidNest_CardInteractions[0].ActionName,Water,Podlej
MermaidNest_CardInteractions[1].ActionName,Water,Podlej
MermaidNest_CardInteractions[2].ActionName,Repair Nest,Napraw gniazdo
MermaidNest_DismantleActions[0].ActionName,Nap,Drzemka
MermaidNest_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce ci się pić, żeby usnąć..."
MermaidNest_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest ci zbyt gorąco, żeby usnąć..."
MermaidNest_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest ci zbyt zimno, żeby usnąć..."
MermaidNest_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,Tracisz za dużo krwi...
MermaidNest_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
MermaidNest_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
MermaidNest_DismantleActions[0].StatInterruptions[7].Notification,I can't sleep in the middle of a storm!,Nie dasz rady spać w środku burzy!
MermaidNest_DismantleActions[0].FadeMessage,Taking a nap...,Drzemka...
MermaidNest_DismantleActions[1].ActionName,Sleep,Sen
MermaidNest_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce ci się pić, żeby usnąć..."
MermaidNest_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest ci zbyt gorąco, żeby usnąć..."
MermaidNest_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest ci zbyt zimno, żeby usnąć..."
MermaidNest_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,Tracisz za dużo krwi...
MermaidNest_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,Nie czujesz się zbyt dobrze...
